name,inst1,inst2,bpm,num_bars,poly,pair,ratio,poly1,poly2,set
polyrhy-Woodblock_TaikoDrum-180_5a7,Woodblock,TaikoDrum,180,3,5a7,TaikoDrum_Woodblock,0.7142857142857143,5,7,train
polyrhy-TaikoDrum_Woodblock-180_5a7,TaikoDrum,Woodblock,180,3,5a7,TaikoDrum_Woodblock,0.7142857142857143,5,7,train
polyrhy-TaikoDrum_MelodicTom-180_2a3,TaikoDrum,MelodicTom,180,3,2a3,MelodicTom_TaikoDrum,0.6666666666666666,2,3,train
polyrhy-MelodicTom_TaikoDrum-180_2a3,MelodicTom,TaikoDrum,180,3,2a3,MelodicTom_TaikoDrum,0.6666666666666666,2,3,train
polyrhy-TaikoDrum_MelodicTom-180_3a4,TaikoDrum,MelodicTom,180,3,3a4,MelodicTom_TaikoDrum,0.75,3,4,train
polyrhy-MelodicTom_TaikoDrum-180_3a4,MelodicTom,TaikoDrum,180,3,3a4,MelodicTom_TaikoDrum,0.75,3,4,train
polyrhy-TaikoDrum_MelodicTom-180_4a5,TaikoDrum,MelodicTom,180,3,4a5,MelodicTom_TaikoDrum,0.8,4,5,train
polyrhy-MelodicTom_TaikoDrum-180_4a5,MelodicTom,TaikoDrum,180,3,4a5,MelodicTom_TaikoDrum,0.8,4,5,train
polyrhy-TaikoDrum_MelodicTom-180_5a6,TaikoDrum,MelodicTom,180,3,5a6,MelodicTom_TaikoDrum,0.8333333333333334,5,6,train
polyrhy-MelodicTom_TaikoDrum-180_5a6,MelodicTom,TaikoDrum,180,3,5a6,MelodicTom_TaikoDrum,0.8333333333333334,5,6,train
polyrhy-TaikoDrum_MelodicTom-180_6a7,TaikoDrum,MelodicTom,180,3,6a7,MelodicTom_TaikoDrum,0.8571428571428571,6,7,train
polyrhy-MelodicTom_TaikoDrum-180_6a7,MelodicTom,TaikoDrum,180,3,6a7,MelodicTom_TaikoDrum,0.8571428571428571,6,7,train
polyrhy-TaikoDrum_MelodicTom-180_7a8,TaikoDrum,MelodicTom,180,3,7a8,MelodicTom_TaikoDrum,0.875,7,8,train
polyrhy-MelodicTom_TaikoDrum-180_7a8,MelodicTom,TaikoDrum,180,3,7a8,MelodicTom_TaikoDrum,0.875,7,8,train
polyrhy-TaikoDrum_MelodicTom-180_3a5,TaikoDrum,MelodicTom,180,3,3a5,MelodicTom_TaikoDrum,0.6,3,5,train
polyrhy-MelodicTom_TaikoDrum-180_3a5,MelodicTom,TaikoDrum,180,3,3a5,MelodicTom_TaikoDrum,0.6,3,5,train
polyrhy-TaikoDrum_MelodicTom-180_5a7,TaikoDrum,MelodicTom,180,3,5a7,MelodicTom_TaikoDrum,0.7142857142857143,5,7,train
polyrhy-MelodicTom_TaikoDrum-180_5a7,MelodicTom,TaikoDrum,180,3,5a7,MelodicTom_TaikoDrum,0.7142857142857143,5,7,train
polyrhy-SteelDrums_MelodicTom-180_2a3,SteelDrums,MelodicTom,180,3,2a3,MelodicTom_SteelDrums,0.6666666666666666,2,3,train
polyrhy-MelodicTom_SteelDrums-180_2a3,MelodicTom,SteelDrums,180,3,2a3,MelodicTom_SteelDrums,0.6666666666666666,2,3,train
polyrhy-SteelDrums_MelodicTom-180_3a4,SteelDrums,MelodicTom,180,3,3a4,MelodicTom_SteelDrums,0.75,3,4,train
polyrhy-MelodicTom_SteelDrums-180_3a4,MelodicTom,SteelDrums,180,3,3a4,MelodicTom_SteelDrums,0.75,3,4,train
polyrhy-SteelDrums_MelodicTom-180_4a5,SteelDrums,MelodicTom,180,3,4a5,MelodicTom_SteelDrums,0.8,4,5,train
polyrhy-MelodicTom_SteelDrums-180_4a5,MelodicTom,SteelDrums,180,3,4a5,MelodicTom_SteelDrums,0.8,4,5,train
polyrhy-SteelDrums_MelodicTom-180_5a6,SteelDrums,MelodicTom,180,3,5a6,MelodicTom_SteelDrums,0.8333333333333334,5,6,train
polyrhy-MelodicTom_SteelDrums-180_5a6,MelodicTom,SteelDrums,180,3,5a6,MelodicTom_SteelDrums,0.8333333333333334,5,6,train
polyrhy-SteelDrums_MelodicTom-180_6a7,SteelDrums,MelodicTom,180,3,6a7,MelodicTom_SteelDrums,0.8571428571428571,6,7,train
polyrhy-MelodicTom_SteelDrums-180_6a7,MelodicTom,SteelDrums,180,3,6a7,MelodicTom_SteelDrums,0.8571428571428571,6,7,train
polyrhy-SteelDrums_MelodicTom-180_7a8,SteelDrums,MelodicTom,180,3,7a8,MelodicTom_SteelDrums,0.875,7,8,train
polyrhy-MelodicTom_SteelDrums-180_7a8,MelodicTom,SteelDrums,180,3,7a8,MelodicTom_SteelDrums,0.875,7,8,train
polyrhy-SteelDrums_MelodicTom-180_3a5,SteelDrums,MelodicTom,180,3,3a5,MelodicTom_SteelDrums,0.6,3,5,train
polyrhy-MelodicTom_SteelDrums-180_3a5,MelodicTom,SteelDrums,180,3,3a5,MelodicTom_SteelDrums,0.6,3,5,train
polyrhy-SteelDrums_MelodicTom-180_5a7,SteelDrums,MelodicTom,180,3,5a7,MelodicTom_SteelDrums,0.7142857142857143,5,7,train
polyrhy-MelodicTom_SteelDrums-180_5a7,MelodicTom,SteelDrums,180,3,5a7,MelodicTom_SteelDrums,0.7142857142857143,5,7,train
polyrhy-Agogo_MelodicTom-180_2a3,Agogo,MelodicTom,180,3,2a3,Agogo_MelodicTom,0.6666666666666666,2,3,train
polyrhy-MelodicTom_Agogo-180_2a3,MelodicTom,Agogo,180,3,2a3,Agogo_MelodicTom,0.6666666666666666,2,3,train
polyrhy-Agogo_MelodicTom-180_3a4,Agogo,MelodicTom,180,3,3a4,Agogo_MelodicTom,0.75,3,4,train
polyrhy-MelodicTom_Agogo-180_3a4,MelodicTom,Agogo,180,3,3a4,Agogo_MelodicTom,0.75,3,4,train
polyrhy-Agogo_MelodicTom-180_4a5,Agogo,MelodicTom,180,3,4a5,Agogo_MelodicTom,0.8,4,5,train
polyrhy-MelodicTom_Agogo-180_4a5,MelodicTom,Agogo,180,3,4a5,Agogo_MelodicTom,0.8,4,5,train
polyrhy-Agogo_MelodicTom-180_5a6,Agogo,MelodicTom,180,3,5a6,Agogo_MelodicTom,0.8333333333333334,5,6,train
polyrhy-MelodicTom_Agogo-180_5a6,MelodicTom,Agogo,180,3,5a6,Agogo_MelodicTom,0.8333333333333334,5,6,train
polyrhy-Agogo_MelodicTom-180_6a7,Agogo,MelodicTom,180,3,6a7,Agogo_MelodicTom,0.8571428571428571,6,7,train
polyrhy-MelodicTom_Agogo-180_6a7,MelodicTom,Agogo,180,3,6a7,Agogo_MelodicTom,0.8571428571428571,6,7,train
polyrhy-Agogo_MelodicTom-180_7a8,Agogo,MelodicTom,180,3,7a8,Agogo_MelodicTom,0.875,7,8,train
polyrhy-MelodicTom_Agogo-180_7a8,MelodicTom,Agogo,180,3,7a8,Agogo_MelodicTom,0.875,7,8,train
polyrhy-Agogo_MelodicTom-180_3a5,Agogo,MelodicTom,180,3,3a5,Agogo_MelodicTom,0.6,3,5,train
polyrhy-MelodicTom_Agogo-180_3a5,MelodicTom,Agogo,180,3,3a5,Agogo_MelodicTom,0.6,3,5,train
polyrhy-Agogo_MelodicTom-180_5a7,Agogo,MelodicTom,180,3,5a7,Agogo_MelodicTom,0.7142857142857143,5,7,train
polyrhy-MelodicTom_Agogo-180_5a7,MelodicTom,Agogo,180,3,5a7,Agogo_MelodicTom,0.7142857142857143,5,7,train
polyrhy-Agogo_SteelDrums-180_2a3,Agogo,SteelDrums,180,3,2a3,Agogo_SteelDrums,0.6666666666666666,2,3,train
polyrhy-SteelDrums_Agogo-180_2a3,SteelDrums,Agogo,180,3,2a3,Agogo_SteelDrums,0.6666666666666666,2,3,train
polyrhy-Agogo_SteelDrums-180_3a4,Agogo,SteelDrums,180,3,3a4,Agogo_SteelDrums,0.75,3,4,train
polyrhy-SteelDrums_Agogo-180_3a4,SteelDrums,Agogo,180,3,3a4,Agogo_SteelDrums,0.75,3,4,train
polyrhy-Agogo_SteelDrums-180_4a5,Agogo,SteelDrums,180,3,4a5,Agogo_SteelDrums,0.8,4,5,train
polyrhy-SteelDrums_Agogo-180_4a5,SteelDrums,Agogo,180,3,4a5,Agogo_SteelDrums,0.8,4,5,train
polyrhy-Agogo_SteelDrums-180_5a6,Agogo,SteelDrums,180,3,5a6,Agogo_SteelDrums,0.8333333333333334,5,6,train
polyrhy-SteelDrums_Agogo-180_5a6,SteelDrums,Agogo,180,3,5a6,Agogo_SteelDrums,0.8333333333333334,5,6,train
polyrhy-Agogo_SteelDrums-180_6a7,Agogo,SteelDrums,180,3,6a7,Agogo_SteelDrums,0.8571428571428571,6,7,train
polyrhy-SteelDrums_Agogo-180_6a7,SteelDrums,Agogo,180,3,6a7,Agogo_SteelDrums,0.8571428571428571,6,7,train
polyrhy-Agogo_SteelDrums-180_7a8,Agogo,SteelDrums,180,3,7a8,Agogo_SteelDrums,0.875,7,8,train
polyrhy-SteelDrums_Agogo-180_7a8,SteelDrums,Agogo,180,3,7a8,Agogo_SteelDrums,0.875,7,8,train
polyrhy-Agogo_SteelDrums-180_3a5,Agogo,SteelDrums,180,3,3a5,Agogo_SteelDrums,0.6,3,5,train
polyrhy-SteelDrums_Agogo-180_3a5,SteelDrums,Agogo,180,3,3a5,Agogo_SteelDrums,0.6,3,5,train
polyrhy-Agogo_SteelDrums-180_5a7,Agogo,SteelDrums,180,3,5a7,Agogo_SteelDrums,0.7142857142857143,5,7,train
polyrhy-SteelDrums_Agogo-180_5a7,SteelDrums,Agogo,180,3,5a7,Agogo_SteelDrums,0.7142857142857143,5,7,train
polyrhy-Agogo_Woodblock-180_2a3,Agogo,Woodblock,180,3,2a3,Agogo_Woodblock,0.6666666666666666,2,3,train
polyrhy-Woodblock_Agogo-180_2a3,Woodblock,Agogo,180,3,2a3,Agogo_Woodblock,0.6666666666666666,2,3,train
polyrhy-Agogo_Woodblock-180_3a4,Agogo,Woodblock,180,3,3a4,Agogo_Woodblock,0.75,3,4,train
polyrhy-Woodblock_Agogo-180_3a4,Woodblock,Agogo,180,3,3a4,Agogo_Woodblock,0.75,3,4,train
polyrhy-Agogo_Woodblock-180_4a5,Agogo,Woodblock,180,3,4a5,Agogo_Woodblock,0.8,4,5,train
polyrhy-Woodblock_Agogo-180_4a5,Woodblock,Agogo,180,3,4a5,Agogo_Woodblock,0.8,4,5,train
polyrhy-Agogo_Woodblock-180_5a6,Agogo,Woodblock,180,3,5a6,Agogo_Woodblock,0.8333333333333334,5,6,train
polyrhy-Woodblock_Agogo-180_5a6,Woodblock,Agogo,180,3,5a6,Agogo_Woodblock,0.8333333333333334,5,6,train
polyrhy-Agogo_Woodblock-180_6a7,Agogo,Woodblock,180,3,6a7,Agogo_Woodblock,0.8571428571428571,6,7,train
polyrhy-Woodblock_Agogo-180_6a7,Woodblock,Agogo,180,3,6a7,Agogo_Woodblock,0.8571428571428571,6,7,train
polyrhy-Agogo_Woodblock-180_7a8,Agogo,Woodblock,180,3,7a8,Agogo_Woodblock,0.875,7,8,train
polyrhy-Woodblock_Agogo-180_7a8,Woodblock,Agogo,180,3,7a8,Agogo_Woodblock,0.875,7,8,train
polyrhy-Agogo_Woodblock-180_3a5,Agogo,Woodblock,180,3,3a5,Agogo_Woodblock,0.6,3,5,train
polyrhy-Woodblock_Agogo-180_3a5,Woodblock,Agogo,180,3,3a5,Agogo_Woodblock,0.6,3,5,train
polyrhy-Agogo_Woodblock-180_5a7,Agogo,Woodblock,180,3,5a7,Agogo_Woodblock,0.7142857142857143,5,7,train
polyrhy-Woodblock_Agogo-180_5a7,Woodblock,Agogo,180,3,5a7,Agogo_Woodblock,0.7142857142857143,5,7,train
polyrhy-TinkleBell_SynthDrum-180_2a3,TinkleBell,SynthDrum,180,3,2a3,SynthDrum_TinkleBell,0.6666666666666666,2,3,train
polyrhy-SynthDrum_TinkleBell-180_2a3,SynthDrum,TinkleBell,180,3,2a3,SynthDrum_TinkleBell,0.6666666666666666,2,3,train
polyrhy-TinkleBell_SynthDrum-180_3a4,TinkleBell,SynthDrum,180,3,3a4,SynthDrum_TinkleBell,0.75,3,4,train
polyrhy-SynthDrum_TinkleBell-180_3a4,SynthDrum,TinkleBell,180,3,3a4,SynthDrum_TinkleBell,0.75,3,4,train
polyrhy-TinkleBell_SynthDrum-180_4a5,TinkleBell,SynthDrum,180,3,4a5,SynthDrum_TinkleBell,0.8,4,5,train
polyrhy-SynthDrum_TinkleBell-180_4a5,SynthDrum,TinkleBell,180,3,4a5,SynthDrum_TinkleBell,0.8,4,5,train
polyrhy-TinkleBell_SynthDrum-180_5a6,TinkleBell,SynthDrum,180,3,5a6,SynthDrum_TinkleBell,0.8333333333333334,5,6,train
polyrhy-SynthDrum_TinkleBell-180_5a6,SynthDrum,TinkleBell,180,3,5a6,SynthDrum_TinkleBell,0.8333333333333334,5,6,train
polyrhy-TinkleBell_SynthDrum-180_6a7,TinkleBell,SynthDrum,180,3,6a7,SynthDrum_TinkleBell,0.8571428571428571,6,7,train
polyrhy-SynthDrum_TinkleBell-180_6a7,SynthDrum,TinkleBell,180,3,6a7,SynthDrum_TinkleBell,0.8571428571428571,6,7,train
polyrhy-TinkleBell_SynthDrum-180_7a8,TinkleBell,SynthDrum,180,3,7a8,SynthDrum_TinkleBell,0.875,7,8,train
polyrhy-SynthDrum_TinkleBell-180_7a8,SynthDrum,TinkleBell,180,3,7a8,SynthDrum_TinkleBell,0.875,7,8,train
polyrhy-TinkleBell_SynthDrum-180_3a5,TinkleBell,SynthDrum,180,3,3a5,SynthDrum_TinkleBell,0.6,3,5,train
polyrhy-SynthDrum_TinkleBell-180_3a5,SynthDrum,TinkleBell,180,3,3a5,SynthDrum_TinkleBell,0.6,3,5,train
polyrhy-TinkleBell_SynthDrum-180_5a7,TinkleBell,SynthDrum,180,3,5a7,SynthDrum_TinkleBell,0.7142857142857143,5,7,train
polyrhy-SynthDrum_TinkleBell-180_5a7,SynthDrum,TinkleBell,180,3,5a7,SynthDrum_TinkleBell,0.7142857142857143,5,7,train
polyrhy-TinkleBell_SteelDrums-180_2a3,TinkleBell,SteelDrums,180,3,2a3,SteelDrums_TinkleBell,0.6666666666666666,2,3,train
polyrhy-SteelDrums_TinkleBell-180_2a3,SteelDrums,TinkleBell,180,3,2a3,SteelDrums_TinkleBell,0.6666666666666666,2,3,train
polyrhy-TinkleBell_SteelDrums-180_3a4,TinkleBell,SteelDrums,180,3,3a4,SteelDrums_TinkleBell,0.75,3,4,train
polyrhy-SteelDrums_TinkleBell-180_3a4,SteelDrums,TinkleBell,180,3,3a4,SteelDrums_TinkleBell,0.75,3,4,train
polyrhy-TinkleBell_SteelDrums-180_4a5,TinkleBell,SteelDrums,180,3,4a5,SteelDrums_TinkleBell,0.8,4,5,train
polyrhy-SteelDrums_TinkleBell-180_4a5,SteelDrums,TinkleBell,180,3,4a5,SteelDrums_TinkleBell,0.8,4,5,train
polyrhy-TinkleBell_SteelDrums-180_5a6,TinkleBell,SteelDrums,180,3,5a6,SteelDrums_TinkleBell,0.8333333333333334,5,6,train
polyrhy-SteelDrums_TinkleBell-180_5a6,SteelDrums,TinkleBell,180,3,5a6,SteelDrums_TinkleBell,0.8333333333333334,5,6,train
polyrhy-TinkleBell_SteelDrums-180_6a7,TinkleBell,SteelDrums,180,3,6a7,SteelDrums_TinkleBell,0.8571428571428571,6,7,train
polyrhy-SteelDrums_TinkleBell-180_6a7,SteelDrums,TinkleBell,180,3,6a7,SteelDrums_TinkleBell,0.8571428571428571,6,7,train
polyrhy-TinkleBell_SteelDrums-180_7a8,TinkleBell,SteelDrums,180,3,7a8,SteelDrums_TinkleBell,0.875,7,8,train
polyrhy-SteelDrums_TinkleBell-180_7a8,SteelDrums,TinkleBell,180,3,7a8,SteelDrums_TinkleBell,0.875,7,8,train
polyrhy-TinkleBell_SteelDrums-180_3a5,TinkleBell,SteelDrums,180,3,3a5,SteelDrums_TinkleBell,0.6,3,5,train
polyrhy-SteelDrums_TinkleBell-180_3a5,SteelDrums,TinkleBell,180,3,3a5,SteelDrums_TinkleBell,0.6,3,5,train
polyrhy-TinkleBell_SteelDrums-180_5a7,TinkleBell,SteelDrums,180,3,5a7,SteelDrums_TinkleBell,0.7142857142857143,5,7,train
polyrhy-SteelDrums_TinkleBell-180_5a7,SteelDrums,TinkleBell,180,3,5a7,SteelDrums_TinkleBell,0.7142857142857143,5,7,train
polyrhy-TinkleBell_Woodblock-180_2a3,TinkleBell,Woodblock,180,3,2a3,TinkleBell_Woodblock,0.6666666666666666,2,3,train
polyrhy-Woodblock_TinkleBell-180_2a3,Woodblock,TinkleBell,180,3,2a3,TinkleBell_Woodblock,0.6666666666666666,2,3,train
polyrhy-TinkleBell_Woodblock-180_3a4,TinkleBell,Woodblock,180,3,3a4,TinkleBell_Woodblock,0.75,3,4,train
polyrhy-Woodblock_TinkleBell-180_3a4,Woodblock,TinkleBell,180,3,3a4,TinkleBell_Woodblock,0.75,3,4,train
polyrhy-TinkleBell_Woodblock-180_4a5,TinkleBell,Woodblock,180,3,4a5,TinkleBell_Woodblock,0.8,4,5,train
polyrhy-Woodblock_TinkleBell-180_4a5,Woodblock,TinkleBell,180,3,4a5,TinkleBell_Woodblock,0.8,4,5,train
polyrhy-TinkleBell_Woodblock-180_5a6,TinkleBell,Woodblock,180,3,5a6,TinkleBell_Woodblock,0.8333333333333334,5,6,train
polyrhy-Woodblock_TinkleBell-180_5a6,Woodblock,TinkleBell,180,3,5a6,TinkleBell_Woodblock,0.8333333333333334,5,6,train
polyrhy-TinkleBell_Woodblock-180_6a7,TinkleBell,Woodblock,180,3,6a7,TinkleBell_Woodblock,0.8571428571428571,6,7,train
polyrhy-Woodblock_TinkleBell-180_6a7,Woodblock,TinkleBell,180,3,6a7,TinkleBell_Woodblock,0.8571428571428571,6,7,train
polyrhy-TinkleBell_Woodblock-180_7a8,TinkleBell,Woodblock,180,3,7a8,TinkleBell_Woodblock,0.875,7,8,train
polyrhy-Woodblock_TinkleBell-180_7a8,Woodblock,TinkleBell,180,3,7a8,TinkleBell_Woodblock,0.875,7,8,train
polyrhy-TinkleBell_Woodblock-180_3a5,TinkleBell,Woodblock,180,3,3a5,TinkleBell_Woodblock,0.6,3,5,train
polyrhy-Woodblock_TinkleBell-180_3a5,Woodblock,TinkleBell,180,3,3a5,TinkleBell_Woodblock,0.6,3,5,train
polyrhy-TinkleBell_Woodblock-180_5a7,TinkleBell,Woodblock,180,3,5a7,TinkleBell_Woodblock,0.7142857142857143,5,7,train
polyrhy-Woodblock_TinkleBell-180_5a7,Woodblock,TinkleBell,180,3,5a7,TinkleBell_Woodblock,0.7142857142857143,5,7,train
polyrhy-Woodblock_SynthDrum-180_2a3,Woodblock,SynthDrum,180,3,2a3,SynthDrum_Woodblock,0.6666666666666666,2,3,train
polyrhy-SynthDrum_Woodblock-180_2a3,SynthDrum,Woodblock,180,3,2a3,SynthDrum_Woodblock,0.6666666666666666,2,3,train
polyrhy-Woodblock_SynthDrum-180_3a4,Woodblock,SynthDrum,180,3,3a4,SynthDrum_Woodblock,0.75,3,4,train
polyrhy-SynthDrum_Woodblock-180_3a4,SynthDrum,Woodblock,180,3,3a4,SynthDrum_Woodblock,0.75,3,4,train
polyrhy-Woodblock_SynthDrum-180_4a5,Woodblock,SynthDrum,180,3,4a5,SynthDrum_Woodblock,0.8,4,5,train
polyrhy-SynthDrum_Woodblock-180_4a5,SynthDrum,Woodblock,180,3,4a5,SynthDrum_Woodblock,0.8,4,5,train
polyrhy-Woodblock_SynthDrum-180_5a6,Woodblock,SynthDrum,180,3,5a6,SynthDrum_Woodblock,0.8333333333333334,5,6,train
polyrhy-SynthDrum_Woodblock-180_5a6,SynthDrum,Woodblock,180,3,5a6,SynthDrum_Woodblock,0.8333333333333334,5,6,train
polyrhy-Woodblock_SynthDrum-180_6a7,Woodblock,SynthDrum,180,3,6a7,SynthDrum_Woodblock,0.8571428571428571,6,7,train
polyrhy-SynthDrum_Woodblock-180_6a7,SynthDrum,Woodblock,180,3,6a7,SynthDrum_Woodblock,0.8571428571428571,6,7,train
polyrhy-Woodblock_SynthDrum-180_7a8,Woodblock,SynthDrum,180,3,7a8,SynthDrum_Woodblock,0.875,7,8,train
polyrhy-SynthDrum_Woodblock-180_7a8,SynthDrum,Woodblock,180,3,7a8,SynthDrum_Woodblock,0.875,7,8,train
polyrhy-Woodblock_SynthDrum-180_3a5,Woodblock,SynthDrum,180,3,3a5,SynthDrum_Woodblock,0.6,3,5,train
polyrhy-SynthDrum_Woodblock-180_3a5,SynthDrum,Woodblock,180,3,3a5,SynthDrum_Woodblock,0.6,3,5,train
polyrhy-Woodblock_SynthDrum-180_5a7,Woodblock,SynthDrum,180,3,5a7,SynthDrum_Woodblock,0.7142857142857143,5,7,train
polyrhy-SynthDrum_Woodblock-180_5a7,SynthDrum,Woodblock,180,3,5a7,SynthDrum_Woodblock,0.7142857142857143,5,7,train
polyrhy-Agogo_SynthDrum-180_2a3,Agogo,SynthDrum,180,3,2a3,Agogo_SynthDrum,0.6666666666666666,2,3,train
polyrhy-SynthDrum_Agogo-180_2a3,SynthDrum,Agogo,180,3,2a3,Agogo_SynthDrum,0.6666666666666666,2,3,train
polyrhy-Agogo_SynthDrum-180_3a4,Agogo,SynthDrum,180,3,3a4,Agogo_SynthDrum,0.75,3,4,train
polyrhy-SynthDrum_Agogo-180_3a4,SynthDrum,Agogo,180,3,3a4,Agogo_SynthDrum,0.75,3,4,train
polyrhy-Agogo_SynthDrum-180_4a5,Agogo,SynthDrum,180,3,4a5,Agogo_SynthDrum,0.8,4,5,train
polyrhy-SynthDrum_Agogo-180_4a5,SynthDrum,Agogo,180,3,4a5,Agogo_SynthDrum,0.8,4,5,train
polyrhy-Agogo_SynthDrum-180_5a6,Agogo,SynthDrum,180,3,5a6,Agogo_SynthDrum,0.8333333333333334,5,6,train
polyrhy-SynthDrum_Agogo-180_5a6,SynthDrum,Agogo,180,3,5a6,Agogo_SynthDrum,0.8333333333333334,5,6,train
polyrhy-Agogo_SynthDrum-180_6a7,Agogo,SynthDrum,180,3,6a7,Agogo_SynthDrum,0.8571428571428571,6,7,train
polyrhy-SynthDrum_Agogo-180_6a7,SynthDrum,Agogo,180,3,6a7,Agogo_SynthDrum,0.8571428571428571,6,7,train
polyrhy-Agogo_SynthDrum-180_7a8,Agogo,SynthDrum,180,3,7a8,Agogo_SynthDrum,0.875,7,8,train
polyrhy-SynthDrum_Agogo-180_7a8,SynthDrum,Agogo,180,3,7a8,Agogo_SynthDrum,0.875,7,8,train
polyrhy-Agogo_SynthDrum-180_3a5,Agogo,SynthDrum,180,3,3a5,Agogo_SynthDrum,0.6,3,5,train
polyrhy-SynthDrum_Agogo-180_3a5,SynthDrum,Agogo,180,3,3a5,Agogo_SynthDrum,0.6,3,5,train
polyrhy-Agogo_SynthDrum-180_5a7,Agogo,SynthDrum,180,3,5a7,Agogo_SynthDrum,0.7142857142857143,5,7,train
polyrhy-SynthDrum_Agogo-180_5a7,SynthDrum,Agogo,180,3,5a7,Agogo_SynthDrum,0.7142857142857143,5,7,train
polyrhy-TinkleBell_TaikoDrum-180_2a3,TinkleBell,TaikoDrum,180,3,2a3,TaikoDrum_TinkleBell,0.6666666666666666,2,3,train
polyrhy-TaikoDrum_TinkleBell-180_2a3,TaikoDrum,TinkleBell,180,3,2a3,TaikoDrum_TinkleBell,0.6666666666666666,2,3,train
polyrhy-TinkleBell_TaikoDrum-180_3a4,TinkleBell,TaikoDrum,180,3,3a4,TaikoDrum_TinkleBell,0.75,3,4,train
polyrhy-TaikoDrum_TinkleBell-180_3a4,TaikoDrum,TinkleBell,180,3,3a4,TaikoDrum_TinkleBell,0.75,3,4,train
polyrhy-TinkleBell_TaikoDrum-180_4a5,TinkleBell,TaikoDrum,180,3,4a5,TaikoDrum_TinkleBell,0.8,4,5,train
polyrhy-TaikoDrum_TinkleBell-180_4a5,TaikoDrum,TinkleBell,180,3,4a5,TaikoDrum_TinkleBell,0.8,4,5,train
polyrhy-TinkleBell_TaikoDrum-180_5a6,TinkleBell,TaikoDrum,180,3,5a6,TaikoDrum_TinkleBell,0.8333333333333334,5,6,train
polyrhy-TaikoDrum_TinkleBell-180_5a6,TaikoDrum,TinkleBell,180,3,5a6,TaikoDrum_TinkleBell,0.8333333333333334,5,6,train
polyrhy-TinkleBell_TaikoDrum-180_6a7,TinkleBell,TaikoDrum,180,3,6a7,TaikoDrum_TinkleBell,0.8571428571428571,6,7,train
polyrhy-TaikoDrum_TinkleBell-180_6a7,TaikoDrum,TinkleBell,180,3,6a7,TaikoDrum_TinkleBell,0.8571428571428571,6,7,train
polyrhy-TinkleBell_TaikoDrum-180_7a8,TinkleBell,TaikoDrum,180,3,7a8,TaikoDrum_TinkleBell,0.875,7,8,train
polyrhy-TaikoDrum_TinkleBell-180_7a8,TaikoDrum,TinkleBell,180,3,7a8,TaikoDrum_TinkleBell,0.875,7,8,train
polyrhy-TinkleBell_TaikoDrum-180_3a5,TinkleBell,TaikoDrum,180,3,3a5,TaikoDrum_TinkleBell,0.6,3,5,train
polyrhy-TaikoDrum_TinkleBell-180_3a5,TaikoDrum,TinkleBell,180,3,3a5,TaikoDrum_TinkleBell,0.6,3,5,train
polyrhy-TinkleBell_TaikoDrum-180_5a7,TinkleBell,TaikoDrum,180,3,5a7,TaikoDrum_TinkleBell,0.7142857142857143,5,7,train
polyrhy-TaikoDrum_TinkleBell-180_5a7,TaikoDrum,TinkleBell,180,3,5a7,TaikoDrum_TinkleBell,0.7142857142857143,5,7,train
polyrhy-SteelDrums_TaikoDrum-180_2a3,SteelDrums,TaikoDrum,180,3,2a3,SteelDrums_TaikoDrum,0.6666666666666666,2,3,train
polyrhy-TaikoDrum_SteelDrums-180_2a3,TaikoDrum,SteelDrums,180,3,2a3,SteelDrums_TaikoDrum,0.6666666666666666,2,3,train
polyrhy-SteelDrums_TaikoDrum-180_3a4,SteelDrums,TaikoDrum,180,3,3a4,SteelDrums_TaikoDrum,0.75,3,4,train
polyrhy-TaikoDrum_SteelDrums-180_3a4,TaikoDrum,SteelDrums,180,3,3a4,SteelDrums_TaikoDrum,0.75,3,4,train
polyrhy-SteelDrums_TaikoDrum-180_4a5,SteelDrums,TaikoDrum,180,3,4a5,SteelDrums_TaikoDrum,0.8,4,5,train
polyrhy-TaikoDrum_SteelDrums-180_4a5,TaikoDrum,SteelDrums,180,3,4a5,SteelDrums_TaikoDrum,0.8,4,5,train
polyrhy-SteelDrums_TaikoDrum-180_5a6,SteelDrums,TaikoDrum,180,3,5a6,SteelDrums_TaikoDrum,0.8333333333333334,5,6,train
polyrhy-TaikoDrum_SteelDrums-180_5a6,TaikoDrum,SteelDrums,180,3,5a6,SteelDrums_TaikoDrum,0.8333333333333334,5,6,train
polyrhy-SteelDrums_TaikoDrum-180_6a7,SteelDrums,TaikoDrum,180,3,6a7,SteelDrums_TaikoDrum,0.8571428571428571,6,7,train
polyrhy-TaikoDrum_SteelDrums-180_6a7,TaikoDrum,SteelDrums,180,3,6a7,SteelDrums_TaikoDrum,0.8571428571428571,6,7,train
polyrhy-SteelDrums_TaikoDrum-180_7a8,SteelDrums,TaikoDrum,180,3,7a8,SteelDrums_TaikoDrum,0.875,7,8,train
polyrhy-TaikoDrum_SteelDrums-180_7a8,TaikoDrum,SteelDrums,180,3,7a8,SteelDrums_TaikoDrum,0.875,7,8,train
polyrhy-SteelDrums_TaikoDrum-180_3a5,SteelDrums,TaikoDrum,180,3,3a5,SteelDrums_TaikoDrum,0.6,3,5,train
polyrhy-TaikoDrum_SteelDrums-180_3a5,TaikoDrum,SteelDrums,180,3,3a5,SteelDrums_TaikoDrum,0.6,3,5,train
